Data from LiYF4_Nd_2.5 pc_200 C_Subt2__0__19-47-39-161.txt Node

Date: Thu May 14 19:47:39 CEST 2026
User: NP.5066655
Spectrometer: FLMT06117
Trigger mode: 0
Integration Time (sec): 2.500000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
346.633	-6.06314
346.852	-6.06314
347.071	-6.06314
347.29	-51.29088
347.51	70.62738
347.729	-88.65293
347.948	-41.45876
348.167	-51.29088
348.386	-67.02227
348.606	-13.92883
348.825	104.05658
349.044	68.66096
349.263	-80.78724
349.482	41.13103
349.701	31.29891
349.92	27.36606
350.139	-61.123
350.358	-41.45876
350.577	15.56752
350.796	-15.89526
351.015	100.12374
351.234	86.35877
351.453	45.06387
351.672	-67.02227
351.891	-17.86168
352.11	33.26533
352.329	-11.96241
352.548	25.39964
352.767	-102.4179
352.986	45.06387
353.204	-19.8281
353.423	-37.52592
353.642	-149.61206
353.861	-137.81352
354.08	-131.91425
354.298	-33.59307
354.517	-39.49234
354.736	66.69453
354.955	-65.05585
355.173	-86.68651
355.392	-29.66022
355.611	-23.76095
355.829	-9.99599
356.048	45.06387
356.267	-63.08942
356.485	-23.76095
356.704	-0.16387
356.922	-37.52592
357.141	56.86242
357.36	48.99672
357.578	-63.08942
357.797	-47.35804
358.015	-47.35804
358.234	-74.88797
358.452	-35.55949
358.671	-112.25002
358.889	76.52665
359.108	-0.16387
359.326	41.13103
359.544	58.82884
359.763	-9.99599
359.981	-65.05585
360.2	-31.62665
360.418	-106.35074
360.636	-137.81352
360.855	25.39964
361.073	-13.92883
361.291	-43.42519
361.509	-0.16387
361.728	62.76169
361.946	-23.76095
362.164	11.63467
362.382	-15.89526
362.601	-86.68651
362.819	-106.35074
363.037	-65.05585
363.255	1.80255
363.473	15.56752
363.691	62.76169
363.909	107.98943
364.128	-53.25731
364.346	23.43321
364.564	-51.29088
364.782	-100.45147
365	29.33249
365.218	-31.62665
365.436	-90.61936
365.654	-82.75366
365.872	58.82884
366.09	-65.05585
366.308	121.7544
366.526	-15.89526
366.743	-45.39161
366.961	96.19089
367.179	-57.19015
367.397	56.86242
367.615	-33.59307
367.833	35.23176
368.051	145.35148
368.268	41.13103
368.486	74.56023
368.704	-108.31717
368.922	-90.61936
369.14	-6.06314
369.357	-55.22373
369.575	-72.92154
369.793	-82.75366
370.01	-88.65293
370.228	31.29891
370.446	39.1646
370.663	-139.77995
370.881	35.23176
371.099	60.79526
371.316	-41.45876
371.534	-76.85439
371.751	-126.01498
371.969	62.76169
372.186	21.46679
372.404	-53.25731
372.621	74.56023
372.839	-82.75366
373.056	33.26533
373.274	-45.39161
373.491	-4.09672
373.709	-8.02956
373.926	-35.55949
374.144	86.35877
374.361	35.23176
374.578	-82.75366
374.796	3.76898
375.013	39.1646
375.23	1.80255
375.448	56.86242
375.665	-13.92883
375.882	47.0303
376.099	-29.66022
376.317	7.70183
376.534	62.76169
376.751	-35.55949
376.968	48.99672
377.186	82.42592
377.403	-45.39161
377.62	165.01572
377.837	-80.78724
378.054	11.63467
378.271	21.46679
378.488	-51.29088
378.705	19.50037
378.923	-29.66022
379.14	-45.39161
379.357	9.66825
379.574	-108.31717
379.791	-9.99599
380.008	-126.01498
380.225	-19.8281
380.442	-4.09672
380.659	-82.75366
380.875	37.19818
381.092	-27.6938
381.309	17.53394
381.526	19.50037
381.743	-39.49234
381.96	72.59381
382.177	31.29891
382.394	7.70183
382.61	43.09745
382.827	-31.62665
383.044	-31.62665
383.261	-82.75366
383.477	21.46679
383.694	-92.58578
