Data from LiYF4_Nd_2.5 pc_25 C_Subt2__0__14-18-16-889.txt Node

Date: Thu May 14 14:18:16 CEST 2026
User: NP.5066655
Spectrometer: FLMT06117
Trigger mode: 0
Integration Time (sec): 2.500000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
346.633	84.55622
346.852	84.55622
347.071	84.55622
347.29	21.63066
347.51	25.56351
347.729	-23.59708
347.948	-0
348.167	-5.89927
348.386	-78.65694
348.606	76.69052
348.825	9.83212
349.044	104.22045
349.263	-86.52264
349.482	25.56351
349.701	31.46278
349.92	-78.65694
350.139	-82.58979
350.358	-13.76497
350.577	66.8584
350.796	5.89927
351.015	163.21316
351.234	82.58979
351.453	47.19417
351.672	31.46278
351.891	82.58979
352.11	19.66424
352.329	47.19417
352.548	80.62337
352.767	-9.83212
352.986	70.79125
353.204	-74.7241
353.423	13.76497
353.642	-121.91826
353.861	-72.75767
354.08	-29.49635
354.298	51.12701
354.517	-41.2949
354.736	27.52993
354.955	-119.95184
355.173	37.36205
355.392	-47.19417
355.611	25.56351
355.829	-27.52993
356.048	35.39563
356.267	-21.63066
356.485	-33.4292
356.704	-3.93285
356.922	78.65694
357.141	35.39563
357.36	9.83212
357.578	41.2949
357.797	-19.66424
358.015	49.16059
358.234	-27.52993
358.452	70.79125
358.671	-119.95184
358.889	11.79854
359.108	58.99271
359.326	19.66424
359.544	33.4292
359.763	-127.81754
359.981	51.12701
360.2	-0
360.418	-11.79854
360.636	-92.42191
360.855	23.59708
361.073	-7.86569
361.291	-76.69052
361.509	-43.26132
361.728	33.4292
361.946	-84.55622
362.164	25.56351
362.382	49.16059
362.601	-19.66424
362.819	-74.7241
363.037	-29.49635
363.255	23.59708
363.473	-78.65694
363.691	74.7241
363.909	55.05986
364.128	29.49635
364.346	-64.89198
364.564	139.61608
364.782	-51.12701
365	29.49635
365.218	41.2949
365.436	17.69781
365.654	-58.99271
365.872	-39.32847
366.09	27.52993
366.308	78.65694
366.526	17.69781
366.743	-74.7241
366.961	57.02628
367.179	-43.26132
367.397	112.08615
367.615	17.69781
367.833	102.25403
368.051	110.11972
368.268	23.59708
368.486	-25.56351
368.704	-43.26132
368.922	-84.55622
369.14	1.96642
369.357	-41.2949
369.575	-49.16059
369.793	-102.25403
370.01	35.39563
370.228	-13.76497
370.446	60.95913
370.663	-9.83212
370.881	57.02628
371.099	-0
371.316	-57.02628
371.534	11.79854
371.751	-41.2949
371.969	9.83212
372.186	-5.89927
372.404	43.26132
372.621	125.85111
372.839	-88.48906
373.056	123.88469
373.274	45.22774
373.491	55.05986
373.709	68.82483
373.926	66.8584
374.144	33.4292
374.361	62.92556
374.578	1.96642
374.796	64.89198
375.013	43.26132
375.23	84.55622
375.448	112.08615
375.665	-19.66424
375.882	-68.82483
376.099	7.86569
376.317	49.16059
376.534	88.48906
376.751	55.05986
376.968	-68.82483
377.186	45.22774
377.403	-29.49635
377.62	141.5825
377.837	60.95913
378.054	84.55622
378.271	116.01899
378.488	-43.26132
378.705	72.75767
378.923	1.96642
379.14	-29.49635
379.357	108.1533
379.574	43.26132
379.791	-23.59708
380.008	-47.19417
380.225	-58.99271
380.442	58.99271
380.659	-58.99271
380.875	33.4292
381.092	49.16059
381.309	-133.71681
381.526	19.66424
381.743	-35.39563
381.96	78.65694
382.177	-33.4292
382.394	76.69052
382.61	-27.52993
382.827	-55.05986
383.044	-60.95913
383.261	29.49635
383.477	47.19417
383.694	7.86569
383.911	-84.55622
384.128	-66.8584
384.344	72.75767
384.561	-116.01899
384.778	-5.89927
384.994	-74.7241
385.211	15.73139
385.428	7.86569
385.644	-21.63066
385.861	29.49635
386.077	-15.73139
386.294	-25.56351
386.51	80.62337
386.727	121.91826
386.943	-37.36205
387.16	-33.4292
387.376	-7.86569
387.593	33.4292
387.809	-3.93285
388.026	29.49635
388.242	-58.99271
388.459	-33.4292
388.675	-47.19417
388.891	94.38833
389.108	76.69052
389.324	47.19417
389.54	-1.96642
389.757	-13.76497
389.973	53.09344
390.189	-37.36205
390.405	-84.55622
390.622	1.96642
390.838	11.79854
391.054	-66.8584
391.27	-74.7241
391.487	7.86569
391.703	-47.19417
391.919	-31.46278
392.135	110.11972
392.351	47.19417
392.567	-5.89927
392.783	-5.89927
393	104.22045
393.216	-29.49635
393.432	9.83212
393.648	-94.38833
393.864	-19.66424
394.08	35.39563
394.296	60.95913
394.512	-23.59708
394.728	-17.69781
394.944	-70.79125
395.16	19.66424
395.375	3.93285
395.591	45.22774
395.807	-49.16059
396.023	29.49635
396.239	-62.92556
396.455	-31.46278
396.671	78.65694
396.886	11.79854
397.102	58.99271
397.318	131.75038
397.534	-37.36205
397.749	25.56351
397.965	180.91097
398.181	11.79854
398.397	1.96642
398.612	-13.76497
398.828	-9.83212
399.044	-17.69781
399.259	-47.19417
399.475	151.41462
399.691	-13.76497
399.906	15.73139
400.122	-21.63066
400.337	33.4292
400.553	-57.02628
400.768	-5.89927
400.984	33.4292
401.199	-9.83212
401.415	29.49635
401.63	-7.86569
401.846	-0
402.061	-64.89198
402.277	9.83212
402.492	5.89927
402.708	13.76497
402.923	96.35476
403.138	11.79854
403.354	104.22045
403.569	123.88469
403.784	43.26132
404	-80.62337
404.215	149.4482
404.43	-82.58979
404.645	-19.66424
404.861	82.58979
405.076	-27.52993
405.291	72.75767
405.506	15.73139
405.722	-11.79854
405.937	86.52264
406.152	-23.59708
406.367	13.76497
406.582	-131.75038
406.797	15.73139
407.012	-9.83212
407.227	-92.42191
407.442	58.99271
407.658	-74.7241
407.873	-119.95184
408.088	51.12701
408.303	94.38833
408.518	-114.05257
408.733	-19.66424
408.947	-60.95913
409.162	-51.12701
409.377	100.2876
409.592	23.59708
409.807	58.99271
410.022	33.4292
410.237	-31.46278
410.452	74.7241
410.667	25.56351
410.881	-114.05257
411.096	-25.56351
411.311	96.35476
411.526	-19.66424
411.741	-74.7241
411.955	19.66424
412.17	47.19417
412.385	-1.96642
412.599	-78.65694
412.814	66.8584
413.029	-31.46278
413.243	9.83212
413.458	-82.58979
413.673	60.95913
413.887	3.93285
414.102	-108.1533
414.316	5.89927
414.531	11.79854
414.746	62.92556
414.96	-19.66424
415.175	-27.52993
415.389	-55.05986
415.604	94.38833
415.818	13.76497
416.032	23.59708
416.247	-11.79854
416.461	108.1533
416.676	-60.95913
416.89	55.05986
417.105	13.76497
417.319	94.38833
417.533	-0
417.748	-37.36205
417.962	-17.69781
418.176	66.8584
418.39	-84.55622
418.605	-17.69781
418.819	127.81754
419.033	66.8584
419.247	-35.39563
419.462	-1.96642
419.676	127.81754
419.89	121.91826
420.104	-19.66424
420.318	-70.79125
420.532	-147.48177
420.747	3.93285
420.961	-86.52264
421.175	35.39563
421.389	-13.76497
421.603	-62.92556
421.817	-35.39563
422.031	-49.16059
422.245	-43.26132
422.459	15.73139
422.673	72.75767
422.887	-86.52264
423.101	-35.39563
423.315	-39.32847
423.529	-57.02628
423.743	167.14601
423.956	-17.69781
424.17	149.4482
424.384	88.48906
424.598	27.52993
424.812	41.2949
425.026	1.96642
425.239	17.69781
425.453	-35.39563
425.667	27.52993
425.881	41.2949
426.095	-29.49635
426.308	35.39563
426.522	43.26132
426.736	74.7241
426.949	133.71681
427.163	-117.98542
427.377	-23.59708
427.59	180.91097
427.804	70.79125
428.017	-5.89927
428.231	5.89927
428.445	25.56351
428.658	29.49635
428.872	-116.01899
429.085	-0
429.299	100.2876
429.512	-112.08615
429.726	-39.32847
429.939	17.69781
430.153	13.76497
430.366	29.49635
430.579	90.45549
430.793	-64.89198
431.006	82.58979
431.22	-53.09344
431.433	5.89927
431.646	-23.59708
431.86	55.05986
432.073	-55.05986
432.286	-19.66424
432.499	35.39563
432.713	13.76497
432.926	-88.48906
433.139	-96.35476
433.352	-43.26132
433.565	153.38104
433.779	-76.69052
433.992	-70.79125
434.205	62.92556
434.418	-114.05257
434.631	-15.73139
434.844	86.52264
435.057	-33.4292
435.271	-60.95913
435.484	141.5825
435.697	-123.88469
435.91	104.22045
436.123	3.93285
436.336	-15.73139
436.549	-9.83212
436.762	76.69052
436.975	-62.92556
437.187	117.98542
437.4	29.49635
437.613	182.8774
437.826	13.76497
438.039	1.96642
438.252	41.2949
438.465	-51.12701
438.678	-31.46278
438.89	-31.46278
439.103	-13.76497
439.316	-51.12701
439.529	27.52993
439.741	-25.56351
439.954	29.49635
440.167	-90.45549
440.38	-86.52264
440.592	114.05257
440.805	7.86569
441.018	-13.76497
441.23	39.32847
441.443	68.82483
441.656	-35.39563
441.868	25.56351
442.081	180.91097
442.293	1.96642
442.506	25.56351
442.718	-31.46278
442.931	-27.52993
443.143	-37.36205
443.356	-17.69781
443.568	96.35476
443.781	-1.96642
443.993	55.05986
444.206	55.05986
444.418	74.7241
444.63	-21.63066
444.843	43.26132
445.055	33.4292
445.268	5.89927
445.48	-62.92556
445.692	53.09344
445.904	133.71681
446.117	-182.8774
446.329	-76.69052
446.541	100.2876
446.754	29.49635
446.966	-68.82483
447.178	125.85111
447.39	-3.93285
447.602	96.35476
447.815	86.52264
448.027	-84.55622
448.239	9.83212
448.451	-19.66424
448.663	53.09344
448.875	-17.69781
449.087	57.02628
449.299	25.56351
449.511	47.19417
449.723	68.82483
449.935	19.66424
450.147	94.38833
450.359	-51.12701
450.571	72.75767
450.783	-80.62337
450.995	15.73139
451.207	-5.89927
451.419	11.79854
451.631	149.4482
451.843	5.89927
452.055	80.62337
452.266	-11.79854
452.478	-58.99271
452.69	68.82483
452.902	-35.39563
453.114	-55.05986
453.325	-11.79854
453.537	-78.65694
453.749	-33.4292
453.961	31.46278
454.172	37.36205
454.384	31.46278
454.596	76.69052
454.807	3.93285
455.019	80.62337
455.23	45.22774
455.442	1.96642
455.654	-7.86569
455.865	-19.66424
456.077	-17.69781
456.288	129.78396
456.5	35.39563
456.711	-116.01899
456.923	-31.46278
457.134	45.22774
457.346	7.86569
457.557	51.12701
457.769	47.19417
457.98	96.35476
458.192	47.19417
458.403	9.83212
458.614	7.86569
458.826	80.62337
459.037	135.68323
459.248	17.69781
459.46	-68.82483
459.671	37.36205
459.882	66.8584
460.094	37.36205
460.305	1.96642
460.516	-41.2949
460.727	-7.86569
460.938	157.31389
461.15	51.12701
461.361	94.38833
461.572	-70.79125
461.783	72.75767
461.994	60.95913
462.205	55.05986
462.416	57.02628
462.627	-17.69781
462.839	-0
463.05	21.63066
463.261	25.56351
463.472	-159.28031
463.683	-3.93285
463.894	25.56351
464.105	78.65694
464.316	-15.73139
464.526	104.22045
464.737	-62.92556
464.948	121.91826
465.159	29.49635
465.37	25.56351
465.581	13.76497
465.792	-21.63066
466.003	19.66424
466.213	-58.99271
466.424	37.36205
466.635	-5.89927
466.846	19.66424
467.057	-15.73139
467.267	70.79125
467.478	-43.26132
467.689	47.19417
467.899	-58.99271
468.11	-60.95913
468.321	-88.48906
468.531	-90.45549
468.742	-49.16059
468.953	7.86569
469.163	110.11972
469.374	-90.45549
469.584	-15.73139
469.795	-31.46278
470.005	5.89927
470.216	9.83212
470.426	-90.45549
470.637	1.96642
470.847	37.36205
471.058	11.79854
471.268	25.56351
471.479	27.52993
471.689	92.42191
471.9	-13.76497
472.11	-74.7241
472.32	66.8584
472.531	15.73139
472.741	60.95913
472.951	-53.09344
473.162	-82.58979
473.372	43.26132
473.582	-21.63066
473.792	-0
474.003	17.69781
474.213	-35.39563
474.423	11.79854
474.633	33.4292
474.843	-13.76497
475.054	7.86569
475.264	47.19417
475.474	106.18688
475.684	114.05257
475.894	-15.73139
476.104	57.02628
476.314	-37.36205
476.524	-23.59708
476.734	51.12701
476.944	-21.63066
477.154	5.89927
477.364	-41.2949
477.574	-41.2949
477.784	-7.86569
477.994	-53.09344
478.204	82.58979
478.414	-7.86569
478.624	-33.4292
478.834	-49.16059
479.044	23.59708
479.254	27.52993
479.463	13.76497
479.673	7.86569
479.883	53.09344
480.093	-9.83212
480.303	-7.86569
480.512	-3.93285
480.722	5.89927
480.932	-5.89927
481.142	98.32118
481.351	123.88469
481.561	137.64965
481.771	-96.35476
481.98	49.16059
482.19	-27.52993
482.399	-25.56351
482.609	114.05257
482.819	-33.4292
483.028	-43.26132
483.238	-90.45549
483.447	-17.69781
483.657	3.93285
483.866	53.09344
484.076	102.25403
484.285	200.57521
484.495	5.89927
484.704	43.26132
484.914	82.58979
485.123	-29.49635
485.332	39.32847
485.542	-29.49635
485.751	114.05257
485.961	11.79854
486.17	9.83212
486.379	-96.35476
486.589	-0
486.798	3.93285
487.007	-51.12701
487.216	45.22774
487.426	175.0117
487.635	17.69781
487.844	-114.05257
488.053	-51.12701
488.262	27.52993
488.472	33.4292
488.681	-17.69781
488.89	-3.93285
489.099	15.73139
489.308	-47.19417
489.517	35.39563
489.726	11.79854
489.935	-7.86569
490.144	13.76497
490.353	-57.02628
490.562	-15.73139
490.771	-15.73139
490.98	-13.76497
491.189	7.86569
491.398	76.69052
491.607	13.76497
491.816	41.2949
492.025	13.76497
492.234	49.16059
492.443	-104.22045
492.652	96.35476
492.86	68.82483
493.069	-45.22774
493.278	5.89927
493.487	-82.58979
493.696	-60.95913
493.904	163.21316
494.113	19.66424
494.322	86.52264
494.53	74.7241
494.739	-13.76497
494.948	-84.55622
495.156	35.39563
495.365	53.09344
495.574	-58.99271
495.782	98.32118
495.991	147.48177
496.2	-35.39563
496.408	37.36205
496.617	-35.39563
496.825	98.32118
497.034	86.52264
497.242	90.45549
497.451	121.91826
497.659	-19.66424
497.868	-110.11972
498.076	-5.89927
498.285	-55.05986
498.493	-7.86569
498.701	-19.66424
498.91	76.69052
499.118	-49.16059
499.326	-159.28031
499.535	13.76497
499.743	27.52993
499.951	-70.79125
500.16	-72.75767
500.368	27.52993
500.576	-39.32847
500.784	-3.93285
500.993	112.08615
501.201	100.2876
501.409	19.66424
501.617	64.89198
501.825	51.12701
502.034	66.8584
502.242	-78.65694
502.45	-55.05986
502.658	-33.4292
502.866	7.86569
503.074	11.79854
503.282	57.02628
503.49	84.55622
503.698	100.2876
503.906	-119.95184
504.114	3.93285
504.322	-17.69781
504.53	9.83212
504.738	62.92556
504.946	-11.79854
505.154	-43.26132
505.362	-25.56351
505.57	-49.16059
505.777	-25.56351
505.985	-19.66424
506.193	94.38833
506.401	-68.82483
506.609	-58.99271
506.816	-5.89927
507.024	-7.86569
507.232	100.2876
507.44	19.66424
507.647	-0
507.855	3.93285
508.063	49.16059
508.271	-76.69052
508.478	94.38833
508.686	5.89927
508.893	39.32847
509.101	-70.79125
509.309	55.05986
509.516	-68.82483
509.724	-9.83212
509.931	60.95913
510.139	64.89198
510.346	25.56351
510.554	68.82483
510.761	-1.96642
510.969	-39.32847
511.176	-74.7241
511.384	9.83212
511.591	21.63066
511.799	-9.83212
512.006	-9.83212
512.213	11.79854
512.421	57.02628
512.628	-1.96642
512.835	-1.96642
513.043	-23.59708
513.25	15.73139
513.457	88.48906
513.664	51.12701
513.872	53.09344
514.079	-21.63066
514.286	72.75767
514.493	60.95913
514.701	-47.19417
514.908	-58.99271
515.115	55.05986
515.322	141.5825
515.529	84.55622
515.736	-1.96642
515.943	-27.52993
516.15	-29.49635
516.357	-127.81754
516.564	110.11972
516.772	-17.69781
516.979	114.05257
517.186	66.8584
517.392	123.88469
517.599	33.4292
517.806	-13.76497
518.013	-106.18688
518.22	165.17958
518.427	96.35476
518.634	94.38833
518.841	33.4292
519.048	-47.19417
519.255	1.96642
519.461	53.09344
519.668	21.63066
519.875	35.39563
520.082	25.56351
520.289	-9.83212
520.495	78.65694
520.702	-66.8584
520.909	74.7241
521.115	-125.85111
521.322	-23.59708
521.529	-178.94455
521.735	-70.79125
521.942	-19.66424
522.149	-72.75767
522.355	49.16059
522.562	-100.2876
522.768	-60.95913
522.975	3.93285
523.181	78.65694
523.388	-76.69052
523.595	-60.95913
523.801	49.16059
524.007	82.58979
524.214	29.49635
524.42	45.22774
524.627	43.26132
524.833	-35.39563
525.04	-47.19417
525.246	108.1533
525.452	-57.02628
525.659	-11.79854
525.865	47.19417
526.071	-100.2876
526.278	137.64965
526.484	15.73139
526.69	94.38833
526.896	13.76497
527.103	64.89198
527.309	70.79125
527.515	72.75767
527.721	-96.35476
527.927	11.79854
528.134	17.69781
528.34	53.09344
528.546	13.76497
528.752	-31.46278
528.958	-0
529.164	184.84382
529.37	391.3183
529.576	544.69934
529.782	757.07309
529.988	705.94608
530.194	818.03223
530.4	438.51247
530.606	432.6132
530.812	176.97813
531.018	255.63507
531.224	76.69052
531.43	72.75767
531.636	60.95913
531.842	51.12701
532.048	259.56792
532.253	-102.25403
532.459	47.19417
532.665	86.52264
532.871	102.25403
533.077	5.89927
533.282	-9.83212
533.488	-100.2876
533.694	-49.16059
533.9	1.96642
534.105	147.48177
534.311	57.02628
534.517	-70.79125
534.722	147.48177
